id,original_name,english_name,ref,import_id,eumadb_url,url,source_gpx_url,source_geojson_url,member_acronym
3055,Sentiero 16,,116,14901,https://prod.eumadb.webmapp.it/resources/trails/3055,https://osm2cai.cai.it/hiking-route/id/14901,"",https://osm2cai.cai.it/api/v1/hiking-route/14901,CAI
3056,Variante cima Monte Mai,,116B,4449,https://prod.eumadb.webmapp.it/resources/trails/3056,https://osm2cai.cai.it/hiking-route/id/4449,"",https://osm2cai.cai.it/api/v1/hiking-route/4449,CAI
11951,521,,521,2204,https://prod.eumadb.webmapp.it/resources/trails/11951,https://osm2cai.cai.it/hiking-route/id/2204,"",https://osm2cai.cai.it/api/v1/hiking-route/2204,CAI
10879,S14 Orasso - Alpe Pluni,,S14,13875,https://prod.eumadb.webmapp.it/resources/trails/10879,https://osm2cai.cai.it/hiking-route/id/13875,"",https://osm2cai.cai.it/api/v1/hiking-route/13875,CAI
2741,Rupotina - Voljak,,253,18_02_53,https://prod.eumadb.webmapp.it/resources/trails/2741,https://www.hps.hr/karta/index.html?track=18_02_53.gpx&number=253&naziv=Rupotina - Voljak&area=kozjak_iznad_kastela,https://www.hps.hr/karta/gpx/18_02_53x.gpx,"",HPS
1507,Podgarić - Garić grad,,108,02_01_08,https://prod.eumadb.webmapp.it/resources/trails/1507,https://www.hps.hr/karta/index.html?track=02_01_08.gpx&number=108&naziv=Podgarić - Garić grad&area=moslavacka_gora,https://www.hps.hr/karta/gpx/02_01_08x.gpx,"",HPS
4991,Sentiero del Forzelon,,815,10244,https://prod.eumadb.webmapp.it/resources/trails/4991,https://osm2cai.cai.it/hiking-route/id/10244,"",https://osm2cai.cai.it/api/v1/hiking-route/10244,CAI
6648,M22,,M22,13369,https://prod.eumadb.webmapp.it/resources/trails/6648,https://osm2cai.cai.it/hiking-route/id/13369,,https://osm2cai.cai.it/api/v1/hiking-route/13369,CAI
3164,Via ferrata del Bastione e della Rocchetta,,O404,17757,https://prod.eumadb.webmapp.it/resources/trails/3164,https://osm2cai.cai.it/hiking-route/id/17757,"",https://osm2cai.cai.it/api/v1/hiking-route/17757,CAI
3447,Sentiero Codalina,,217,11138,https://prod.eumadb.webmapp.it/resources/trails/3447,https://osm2cai.cai.it/hiking-route/id/11138,"",https://osm2cai.cai.it/api/v1/hiking-route/11138,CAI
8586,"""Variante 192"" - Variante Attacco Percorso 192",,192x,20594,https://prod.eumadb.webmapp.it/resources/trails/8586,https://osm2cai.cai.it/hiking-route/id/20594,"",https://osm2cai.cai.it/api/v1/hiking-route/20594,CAI
18313,Javorje - Črni kal,,,31990,https://prod.eumadb.webmapp.it/resources/trails/18313,https://mapzs.pzs.si/path/31990,https://mapzs.pzs.si/api/tracks/31990/gpx,,PZS
3098,"(SI E20) Bellino, Borgata Chiesa - Pontechianale, Borgata Maddalena",,SI,4790,https://prod.eumadb.webmapp.it/resources/trails/3098,https://osm2cai.cai.it/hiking-route/id/4790,"",https://osm2cai.cai.it/api/v1/hiking-route/4790,CAI
11952,R01b Bivio R01 sotto Motto di Unchio - Bivio R01 a Pian di Les (Giro del Motto di Unchio),,R01B,3533,https://prod.eumadb.webmapp.it/resources/trails/11952,https://osm2cai.cai.it/hiking-route/id/3533,"",https://osm2cai.cai.it/api/v1/hiking-route/3533,CAI
1332,Kneževe vode - Tromeđa - vrh Papuk,,101,01_01_01T4,https://prod.eumadb.webmapp.it/resources/trails/1332,https://www.hps.hr/karta/index.html?track=01_01_01T4.gpx&number=101&naziv=Kneževe vode - Tromeđa - vrh Papuk&area=papuk,https://www.hps.hr/karta/gpx/01_01_01T4x.gpx,"",HPS
3615,556_2,,556_2,26817,https://prod.eumadb.webmapp.it/resources/trails/3615,https://osm2cai.cai.it/hiking-route/id/26817,"",https://osm2cai.cai.it/api/v1/hiking-route/26817,CAI
18282,Črnuče - Zg. Dobeno,,"",31413,https://prod.eumadb.webmapp.it/resources/trails/18282,https://mapzs.pzs.si/path/31413,https://mapzs.pzs.si/api/tracks/31413/gpx,"",PZS
18284,Pekel - Kadunec,,"",31069,https://prod.eumadb.webmapp.it/resources/trails/18284,https://mapzs.pzs.si/path/31069,https://mapzs.pzs.si/api/tracks/31069/gpx,"",PZS
5870,Variante di Monte Castellano,,520B,4552,https://prod.eumadb.webmapp.it/resources/trails/5870,https://osm2cai.cai.it/hiking-route/id/4552,"",https://osm2cai.cai.it/api/v1/hiking-route/4552,CAI
1524,Maglenča - Gornji Tomaš (Bilogorskim stazama),,206,02_02_06B,https://prod.eumadb.webmapp.it/resources/trails/1524,https://www.hps.hr/karta/index.html?track=02_02_06B.gpx&number=206&naziv=Maglenča - Gornji Tomaš (Bilogorskim stazama)&area=bilogora,https://www.hps.hr/karta/gpx/02_02_06Bx.gpx,"",HPS
5564,Sentiero dei Gigli,,308,14111,https://prod.eumadb.webmapp.it/resources/trails/5564,https://osm2cai.cai.it/hiking-route/id/14111,"",https://osm2cai.cai.it/api/v1/hiking-route/14111,CAI
2917,550,,550,21823,https://prod.eumadb.webmapp.it/resources/trails/2917,https://osm2cai.cai.it/hiking-route/id/21823,"",https://osm2cai.cai.it/api/v1/hiking-route/21823,CAI
1526,Planinarski dom Kamenitovac -Borovljane (Bilogorskim stazama),,206,02_02_06D,https://prod.eumadb.webmapp.it/resources/trails/1526,https://www.hps.hr/karta/index.html?track=02_02_06D.gpx&number=206&naziv=Planinarski dom Kamenitovac -Borovljane (Bilogorskim stazama)&area=bilogora,https://www.hps.hr/karta/gpx/02_02_06Dx.gpx,"",HPS
3174,Strada di Prato Spilla - Lago Verdarolo,,701,19094,https://prod.eumadb.webmapp.it/resources/trails/3174,https://osm2cai.cai.it/hiking-route/id/19094,"",https://osm2cai.cai.it/api/v1/hiking-route/19094,CAI
3175,Ponte di Lagastrello-Lago Squincio,,703C,679,https://prod.eumadb.webmapp.it/resources/trails/3175,https://osm2cai.cai.it/hiking-route/id/679,"",https://osm2cai.cai.it/api/v1/hiking-route/679,CAI
3176,(SI E10) Rifugio Genova-Figari - Terme di Valdieri,,SI,3390,https://prod.eumadb.webmapp.it/resources/trails/3176,https://osm2cai.cai.it/hiking-route/id/3390,"",https://osm2cai.cai.it/api/v1/hiking-route/3390,CAI
1529,Crna Gora - Plan. Kuća Rudi Jurić,,210,02_02_10,https://prod.eumadb.webmapp.it/resources/trails/1529,https://www.hps.hr/karta/index.html?track=02_02_10.gpx&number=210&naziv=Crna Gora - Plan. Kuća Rudi Jurić&area=bilogora,https://www.hps.hr/karta/gpx/02_02_10x.gpx,"",HPS
1331,Tromeđa - Ivačka glava,,101,01_01_01T3,https://prod.eumadb.webmapp.it/resources/trails/1331,https://www.hps.hr/karta/index.html?track=01_01_01T3.gpx&number=101&naziv=Tromeđa - Ivačka glava&area=papuk,https://www.hps.hr/karta/gpx/01_01_01T3x.gpx,"",HPS
1335,Međa - Petrov vrh,,101,01_01_01V2,https://prod.eumadb.webmapp.it/resources/trails/1335,https://www.hps.hr/karta/index.html?track=01_01_01V2.gpx&number=101&naziv=Međa - Petrov vrh&area=papuk,https://www.hps.hr/karta/gpx/01_01_01V2x.gpx,"",HPS
1536,Virovitički vidici -kružni put,,220,02_02_20,https://prod.eumadb.webmapp.it/resources/trails/1536,https://www.hps.hr/karta/index.html?track=02_02_20.gpx&number=220&naziv=Virovitički vidici -kružni put&area=bilogora,https://www.hps.hr/karta/gpx/02_02_20x.gpx,"",HPS
1537,Vilinsko oko - kružni put,,221,02_02_21,https://prod.eumadb.webmapp.it/resources/trails/1537,https://www.hps.hr/karta/index.html?track=02_02_21.gpx&number=221&naziv=Vilinsko oko - kružni put&area=bilogora,https://www.hps.hr/karta/gpx/02_02_21x.gpx,"",HPS
2551,Tulove grede,,1004,13_10_04,https://prod.eumadb.webmapp.it/resources/trails/2551,https://www.hps.hr/karta/index.html?track=13_10_04.gpx&number=1004&naziv=Tulove grede&area=juzni_velebit,https://www.hps.hr/karta/gpx/13_10_04x.gpx,"",HPS
1541,Ljubelj Kalnički - Peca -spoj sa 102,,103,03_01_03,https://prod.eumadb.webmapp.it/resources/trails/1541,https://www.hps.hr/karta/index.html?track=03_01_03.gpx&number=103&naziv=Ljubelj Kalnički - Peca -spoj sa 102&area=kalnik,https://www.hps.hr/karta/gpx/03_01_03x.gpx,"",HPS
1542,Svetište Majke Božje Hruškovske - križanje u šumi Gregurovec,,104,03_01_04,https://prod.eumadb.webmapp.it/resources/trails/1542,https://www.hps.hr/karta/index.html?track=03_01_04.gpx&number=104&naziv=Svetište Majke Božje Hruškovske - križanje u šumi Gregurovec&area=kalnik,https://www.hps.hr/karta/gpx/03_01_04x.gpx,"",HPS
3191,251,,251,2080,https://prod.eumadb.webmapp.it/resources/trails/3191,https://osm2cai.cai.it/hiking-route/id/2080,"",https://osm2cai.cai.it/api/v1/hiking-route/2080,CAI
1585,Spojni put: 115 I 169,,170,03_01_70,https://prod.eumadb.webmapp.it/resources/trails/1585,https://www.hps.hr/karta/index.html?track=03_01_70.gpx&number=170&naziv=Spojni put: 115 I 169&area=kalnik,https://www.hps.hr/karta/gpx/03_01_70x.gpx,"",HPS
2550,Libinjska kosa - Alanac,,1003,13_10_03,https://prod.eumadb.webmapp.it/resources/trails/2550,https://www.hps.hr/karta/index.html?track=13_10_03.gpx&number=1003&naziv=Libinjska kosa - Alanac&area=juzni_velebit,https://www.hps.hr/karta/gpx/13_10_03x.gpx,"",HPS
3192,252,,252,1115,https://prod.eumadb.webmapp.it/resources/trails/3192,https://osm2cai.cai.it/hiking-route/id/1115,"",https://osm2cai.cai.it/api/v1/hiking-route/1115,CAI
18291,Kostanjevica - Pleterje,,"",30890,https://prod.eumadb.webmapp.it/resources/trails/18291,https://mapzs.pzs.si/path/30890,https://mapzs.pzs.si/api/tracks/30890/gpx,"",PZS
1548,Gornja Rijeka - Klanac Šokot - Križni kamen - Mali Kalnik,,110,03_01_10,https://prod.eumadb.webmapp.it/resources/trails/1548,https://www.hps.hr/karta/index.html?track=03_01_10.gpx&number=110&naziv=Gornja Rijeka - Klanac Šokot - Križni kamen - Mali Kalnik&area=kalnik,https://www.hps.hr/karta/gpx/03_01_10x.gpx,"",HPS
18695,Belca - Kepa,,,32710,https://prod.eumadb.webmapp.it/resources/trails/18695,https://mapzs.pzs.si/path/32710,https://mapzs.pzs.si/api/tracks/32710/gpx,,PZS
6313,E644B,,E644B,14110,https://prod.eumadb.webmapp.it/resources/trails/6313,https://osm2cai.cai.it/hiking-route/id/14110,"",https://osm2cai.cai.it/api/v1/hiking-route/14110,CAI
1422,Bukvik - Pjeskaš - Hajdučka kosa,,309,01_03_09,https://prod.eumadb.webmapp.it/resources/trails/1422,https://www.hps.hr/karta/index.html?track=01_03_09.gpx&number=309&naziv=Bukvik - Pjeskaš - Hajdučka kosa&area=psunj,https://www.hps.hr/karta/gpx/01_03_09x.gpx,"",HPS
3645,Sentiero dei Giganti,,312B,7059,https://prod.eumadb.webmapp.it/resources/trails/3645,https://osm2cai.cai.it/hiking-route/id/7059,"",https://osm2cai.cai.it/api/v1/hiking-route/7059,CAI
1444,Izvor Markovac,,331,01_03_31,https://prod.eumadb.webmapp.it/resources/trails/1444,https://www.hps.hr/karta/index.html?track=01_03_31.gpx&number=331&naziv=Izvor Markovac&area=psunj,https://www.hps.hr/karta/gpx/01_03_31x.gpx,"",HPS
2961,Sentiero CAI 1 Sez. Firenze,,1,1163,https://prod.eumadb.webmapp.it/resources/trails/2961,https://osm2cai.cai.it/hiking-route/id/1163,"",https://osm2cai.cai.it/api/v1/hiking-route/1163,CAI
1567,Apatovec - Vratno,,129,03_01_29,https://prod.eumadb.webmapp.it/resources/trails/1567,https://www.hps.hr/karta/index.html?track=03_01_29.gpx&number=129&naziv=Apatovec - Vratno&area=kalnik,https://www.hps.hr/karta/gpx/03_01_29x.gpx,"",HPS
2962,San Fermo - Monte Forca,,822,4750,https://prod.eumadb.webmapp.it/resources/trails/2962,https://osm2cai.cai.it/hiking-route/id/4750,"",https://osm2cai.cai.it/api/v1/hiking-route/4750,CAI
1568,Lugarnica Vratno - spoj na 137,,130,03_01_30,https://prod.eumadb.webmapp.it/resources/trails/1568,https://www.hps.hr/karta/index.html?track=03_01_30.gpx&number=130&naziv=Lugarnica Vratno - spoj na 137&area=kalnik,https://www.hps.hr/karta/gpx/03_01_30x.gpx,"",HPS
1570,Šuma Kolenik,,133,03_01_33,https://prod.eumadb.webmapp.it/resources/trails/1570,https://www.hps.hr/karta/index.html?track=03_01_33.gpx&number=133&naziv=Šuma Kolenik&area=kalnik,https://www.hps.hr/karta/gpx/03_01_33x.gpx,"",HPS
3616,556_3,,556_3,26818,https://prod.eumadb.webmapp.it/resources/trails/3616,https://osm2cai.cai.it/hiking-route/id/26818,"",https://osm2cai.cai.it/api/v1/hiking-route/26818,CAI
1340,Izletište Toplica - Pl. dom Petrov Vrh,,104,01_01_04,https://prod.eumadb.webmapp.it/resources/trails/1340,https://www.hps.hr/karta/index.html?track=01_01_04.gpx&number=104&naziv=Izletište Toplica - Pl. dom Petrov Vrh&area=papuk,https://www.hps.hr/karta/gpx/01_01_04x.gpx,"",HPS
2920,123,,123,1547,https://prod.eumadb.webmapp.it/resources/trails/2920,https://osm2cai.cai.it/hiking-route/id/1547,"",https://osm2cai.cai.it/api/v1/hiking-route/1547,CAI
2921,Variante Saponara Sentiero Italia (Via Piano Verde),,131A,3149,https://prod.eumadb.webmapp.it/resources/trails/2921,https://osm2cai.cai.it/hiking-route/id/3149,"",https://osm2cai.cai.it/api/v1/hiking-route/3149,CAI
4794,Percorso 602D - Parcheggio Rio Rocca,,602L,14810,https://prod.eumadb.webmapp.it/resources/trails/4794,https://osm2cai.cai.it/hiking-route/id/14810,"",https://osm2cai.cai.it/api/v1/hiking-route/14810,CAI
2806,Naturalistico,,210D,6973,https://prod.eumadb.webmapp.it/resources/trails/2806,https://osm2cai.cai.it/hiking-route/id/6973,"",https://osm2cai.cai.it/api/v1/hiking-route/6973,CAI
18260,Črna na Koroškem - Smrekovec čez Bukov stan,,"",32453,https://prod.eumadb.webmapp.it/resources/trails/18260,https://mapzs.pzs.si/path/32453,https://mapzs.pzs.si/api/tracks/32453/gpx,"",PZS
1561,Lugarnica Vratno - Planinarski dom Kalnik,,123,03_01_23,https://prod.eumadb.webmapp.it/resources/trails/1561,https://www.hps.hr/karta/index.html?track=03_01_23.gpx&number=123&naziv=Lugarnica Vratno - Planinarski dom Kalnik&area=kalnik,https://www.hps.hr/karta/gpx/03_01_23x.gpx,"",HPS
1581,Šuma Hruškovec - Peca,,162,03_01_62,https://prod.eumadb.webmapp.it/resources/trails/1581,https://www.hps.hr/karta/index.html?track=03_01_62.gpx&number=162&naziv=Šuma Hruškovec - Peca&area=kalnik,https://www.hps.hr/karta/gpx/03_01_62x.gpx,"",HPS
1698,Leustekov put: Gračani - Dom Željezničar,,14,04_14,https://prod.eumadb.webmapp.it/resources/trails/1698,https://www.hps.hr/karta/index.html?track=04_14.gpx&number=14&naziv=Leustekov put: Gračani - Dom Željezničar&area=medvednica,https://www.hps.hr/karta/gpx/04_14x.gpx,"",HPS
10780,R07 Intragna - Cappella del Pian Cavallone,,R07,18882,https://prod.eumadb.webmapp.it/resources/trails/10780,https://osm2cai.cai.it/hiking-route/id/18882,"",https://osm2cai.cai.it/api/v1/hiking-route/18882,CAI
2747,Mladenova staza,,263,18_02_63,https://prod.eumadb.webmapp.it/resources/trails/2747,https://www.hps.hr/karta/index.html?track=18_02_63.gpx&number=263&naziv=Mladenova staza&area=kozjak_iznad_kastela,https://www.hps.hr/karta/gpx/18_02_63x.gpx,"",HPS
2749,Pisak - Krtolin,,302,18_03_02,https://prod.eumadb.webmapp.it/resources/trails/2749,https://www.hps.hr/karta/index.html?track=18_03_02.gpx&number=302&naziv=Pisak - Krtolin&area=dalmacija,https://www.hps.hr/karta/gpx/18_03_02x.gpx,"",HPS
10885,S12 Orasso - Bugnago - Spoccia,,S12,21963,https://prod.eumadb.webmapp.it/resources/trails/10885,https://osm2cai.cai.it/hiking-route/id/21963,"",https://osm2cai.cai.it/api/v1/hiking-route/21963,CAI
10887,S10b Spoccia bivio S12 - Catta Margugna,,S10B,4320,https://prod.eumadb.webmapp.it/resources/trails/10887,https://osm2cai.cai.it/hiking-route/id/4320,"",https://osm2cai.cai.it/api/v1/hiking-route/4320,CAI
14721,294,,294,19103,https://prod.eumadb.webmapp.it/resources/trails/14721,https://osm2cai.cai.it/hiking-route/id/19103,"",https://osm2cai.cai.it/api/v1/hiking-route/19103,CAI
2963,535,,535,11383,https://prod.eumadb.webmapp.it/resources/trails/2963,https://osm2cai.cai.it/hiking-route/id/11383,"",https://osm2cai.cai.it/api/v1/hiking-route/11383,CAI
3107,R12,,R12,8247,https://prod.eumadb.webmapp.it/resources/trails/3107,https://osm2cai.cai.it/hiking-route/id/8247,"",https://osm2cai.cai.it/api/v1/hiking-route/8247,CAI
7081,(SI D21S) Rifugio Mario Merelli al Coca - Rifugio Antonio Curò,,SI,17731,https://prod.eumadb.webmapp.it/resources/trails/7081,https://osm2cai.cai.it/hiking-route/id/17731,"",https://osm2cai.cai.it/api/v1/hiking-route/17731,CAI
7082,564,,564,17732,https://prod.eumadb.webmapp.it/resources/trails/7082,https://osm2cai.cai.it/hiking-route/id/17732,"",https://osm2cai.cai.it/api/v1/hiking-route/17732,CAI
7083,O132,,O132,17746,https://prod.eumadb.webmapp.it/resources/trails/7083,https://osm2cai.cai.it/hiking-route/id/17746,"",https://osm2cai.cai.it/api/v1/hiking-route/17746,CAI
1574,Apatovec - Planinarska kuća Rudi Jurić,,140,03_01_40,https://prod.eumadb.webmapp.it/resources/trails/1574,https://www.hps.hr/karta/index.html?track=03_01_40.gpx&number=140&naziv=Apatovec - Planinarska kuća Rudi Jurić&area=kalnik,https://www.hps.hr/karta/gpx/03_01_40x.gpx,"",HPS
1575,Ferata Koprivnički smjer na Kalniku,,143,03_01_43,https://prod.eumadb.webmapp.it/resources/trails/1575,https://www.hps.hr/karta/index.html?track=03_01_43.gpx&number=143&naziv=Ferata Koprivnički smjer na Kalniku&area=kalnik,https://www.hps.hr/karta/gpx/03_01_43x.gpx,"",HPS
2972,Via ferrata del Doss d'Abramo,,O638A,20472,https://prod.eumadb.webmapp.it/resources/trails/2972,https://osm2cai.cai.it/hiking-route/id/20472,"",https://osm2cai.cai.it/api/v1/hiking-route/20472,CAI
19434,Novo mesto - Gospodična,,"",32373,https://prod.eumadb.webmapp.it/resources/trails/19434,https://mapzs.pzs.si/path/32373,https://mapzs.pzs.si/api/tracks/32373/gpx,"",PZS
3748,O617B,,O617B,19488,https://prod.eumadb.webmapp.it/resources/trails/3748,https://osm2cai.cai.it/hiking-route/id/19488,"",https://osm2cai.cai.it/api/v1/hiking-route/19488,CAI
18298,Opoka - Bolnica Zima,,"",31149,https://prod.eumadb.webmapp.it/resources/trails/18298,https://mapzs.pzs.si/path/31149,https://mapzs.pzs.si/api/tracks/31149/gpx,"",PZS
2974,N2,,N2,25688,https://prod.eumadb.webmapp.it/resources/trails/2974,https://osm2cai.cai.it/hiking-route/id/25688,"",https://osm2cai.cai.it/api/v1/hiking-route/25688,CAI
19435,Mirna Peč - Frata,,"",31625,https://prod.eumadb.webmapp.it/resources/trails/19435,https://mapzs.pzs.si/path/31625,https://mapzs.pzs.si/api/tracks/31625/gpx,"",PZS
1592,"Lobor (izvorište) - Pusti Lobor - Ivančica (vrh, spojni put)",,207,03_02_07,https://prod.eumadb.webmapp.it/resources/trails/1592,"https://www.hps.hr/karta/index.html?track=03_02_07.gpx&number=207&naziv=Lobor (izvorište) - Pusti Lobor - Ivančica (vrh, spojni put)&area=ivanscica",https://www.hps.hr/karta/gpx/03_02_07x.gpx,"",HPS
10433,Passo di Rastello - Passo dei Casoni,,AV40,881,https://prod.eumadb.webmapp.it/resources/trails/10433,https://osm2cai.cai.it/hiking-route/id/881,"",https://osm2cai.cai.it/api/v1/hiking-route/881,CAI
1594,Obršje - Belige,,209,03_02_09,https://prod.eumadb.webmapp.it/resources/trails/1594,https://www.hps.hr/karta/index.html?track=03_02_09.gpx&number=209&naziv=Obršje - Belige&area=ivanscica,https://www.hps.hr/karta/gpx/03_02_09x.gpx,"",HPS
4067,515B,,515B,10172,https://prod.eumadb.webmapp.it/resources/trails/4067,https://osm2cai.cai.it/hiking-route/id/10172,"",https://osm2cai.cai.it/api/v1/hiking-route/10172,CAI
18262,Bela peč-Smrekovec,,"",32043,https://prod.eumadb.webmapp.it/resources/trails/18262,https://mapzs.pzs.si/path/32043,https://mapzs.pzs.si/api/tracks/32043/gpx,"",PZS
2976,401,,401,2181,https://prod.eumadb.webmapp.it/resources/trails/2976,https://osm2cai.cai.it/hiking-route/id/2181,"",https://osm2cai.cai.it/api/v1/hiking-route/2181,CAI
18304,Štore - Korošec - Resevna,,"",31771,https://prod.eumadb.webmapp.it/resources/trails/18304,https://mapzs.pzs.si/path/31771,https://mapzs.pzs.si/api/tracks/31771/gpx,"",PZS
6070,O528A,,O528A,13946,https://prod.eumadb.webmapp.it/resources/trails/6070,https://osm2cai.cai.it/hiking-route/id/13946,"",https://osm2cai.cai.it/api/v1/hiking-route/13946,CAI
1339,Spojni Put Između 4 I 5,,104,01_01_04A,https://prod.eumadb.webmapp.it/resources/trails/1339,https://www.hps.hr/karta/index.html?track=01_01_04A.gpx&number=104&naziv=Spojni Put Između 4 I 5&area=papuk,https://www.hps.hr/karta/gpx/01_01_04Ax.gpx,"",HPS
1604,Belec - Pl. Kuća Belecgrad - Babin zub - Hanžica,,219,03_02_19,https://prod.eumadb.webmapp.it/resources/trails/1604,https://www.hps.hr/karta/index.html?track=03_02_19.gpx&number=219&naziv=Belec - Pl. Kuća Belecgrad - Babin zub - Hanžica&area=ivanscica,https://www.hps.hr/karta/gpx/03_02_19x.gpx,"",HPS
4650,151,,151,8569,https://prod.eumadb.webmapp.it/resources/trails/4650,https://osm2cai.cai.it/hiking-route/id/8569,"",https://osm2cai.cai.it/api/v1/hiking-route/8569,CAI
18263,Žerjav - Naravske ledine,,"",32050,https://prod.eumadb.webmapp.it/resources/trails/18263,https://mapzs.pzs.si/path/32050,https://mapzs.pzs.si/api/tracks/32050/gpx,"",PZS
